,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
2551,lcnl,frosts,,,,1.0,0.0,0.0
2552,3k,froth,,12.56,3.24,,,
2553,lcnl,frothed,,,,,,
2554,lcnl,froths,,,,,,
2555,3k,frown,3.0,4.52,1.69,8.0,11.0,9.0
2556,lcnl,frowned,4.0,,,25.0,25.0,22.0
2557,lcnl,frowns,,,,,,
2558,3k,froze,2.0,,,5.0,10.0,8.0
2559,3k,fruit,16.0,3.63,1.71,32.0,48.0,50.0
2560,lcnl,fruits,3.0,,,4.0,26.0,26.0
2561,lcnl,frump,1.0,11.47,4.15,,,
2562,lcnl,frumps,,,,,,
2563,3k,fry,3.0,5.79,1.69,9.0,4.0,4.0
2564,unl,frye,,,,,,
2565,unl,fu,,,,,,
2566,unl,fuchs,,,,,,
2567,3k,fuck,,11.22,3.15,,,
2568,unl,fucked,,,,,,
2569,lcnl,fucks,,,,,,
2570,lcnl,fudge,2.0,5.78,3.25,6.0,8.0,4.0
2571,lcnl,fudged,,,,,,
2572,lcnl,fudges,,,,,,
2573,3k,fuel,4.0,7.17,2.79,8.0,21.0,24.0
2574,lcnl,fuels,,,,0.0,4.0,6.0
2575,unl,fugue,,15.0,4.31,,,
2576,3k,full,71.0,4.24,1.61,92.0,167.0,192.0
2577,lcnl,fume,,8.67,2.93,,,
2578,unl,fumed,,,,,,
2579,lcnl,fumes,,,,0.0,0.0,1.0
2580,3k,fun,79.0,3.67,0.97,629.0,241.0,159.0
2581,3k,fund,,9.56,3.63,0.0,0.0,1.0
2582,lcnl,funds,,9.216334,2.77,0.0,0.0,0.0
2583,3k,funk,,9.95,4.31,,,
2584,lcnl,funks,,,,,,
2585,3k,fur,17.0,5.22,2.05,60.0,55.0,53.0
2586,lcnl,furl,,12.25,4.23,,,
2587,lcnl,furled,,,,,,
2588,lcnl,furls,,,,,,
2589,unl,furred,,,,,,
2590,lcnl,furs,,,,1.0,6.0,10.0
2591,unl,furze,,13.86,4.95,,,
2592,3k,fuse,,10.78,4.14,0.0,0.0,1.0
2593,unl,fused,,,,0.0,0.0,0.0
2594,3k,fuss,4.0,5.5,1.86,40.0,14.0,9.0
2595,lcnl,fussed,2.0,,,0.0,1.0,1.0
2596,unl,fust,,,,,,
2597,3k,fuzz,,7.11,3.56,,,
2598,unl,g,13.0,,,6.0,6.0,3.0
2599,3k,gab,,9.41,4.02,,,
2600,lcnl,gabs,,,,,,
2601,lcnl,gad,,10.85,3.46,,,
2602,unl,gaels,,,,,,
2603,lcnl,gaff,,12.27,3.61,,,
2604,unl,gaffs,,,,,,
2605,3k,gag,,7.58,3.1,0.0,0.0,1.0
2606,3k,gage,,,,0.0,0.0,1.0
2607,unl,gaged,,,,,,
2608,unl,gagged,1.0,,,,,
2609,lcnl,gags,,,,,,
2610,unl,gail,,,,49.0,10.0,2.0
2611,3k,gain,,7.11,2.03,0.0,1.0,7.0
2612,lcnl,gained,,,,0.0,2.0,4.0
2613,unl,gaines,,,,,,
2614,lcnl,gains,,,,0.0,0.0,0.0
2615,3k,gait,,11.75,3.18,0.0,0.0,0.0
2616,unl,gaits,,,,,,
2617,3k,gal,,6.21,3.34,0.0,1.0,1.0
2618,3k,gale,1.0,10.569773000000001,2.62,6.0,0.0,1.0
2619,lcnl,gales,,,,,,
2620,3k,gall,1.0,12.44,3.45,,,
2621,unl,galled,,,,,,
2622,lcnl,galls,,,,,,
2623,lcnl,gals,,,,,,
2624,3k,game,18.0,4.26,1.82,337.0,201.0,161.0
2625,lcnl,games,9.0,,,89.0,64.0,52.0
2626,3k,gang,13.0,9.22,3.28,12.0,10.0,16.0
2627,lcnl,gangs,,,,0.0,1.0,2.0
2628,unl,gaol,,,,,,
2629,3k,gap,2.0,8.22,1.93,6.0,2.0,6.0
2630,lcnl,gape,,11.72,3.34,,,
2631,lcnl,gaped,,,,,,
2632,lcnl,gapes,,,,,,
2633,lcnl,gaps,,,,1.0,0.0,0.0
2634,3k,garb,,12.05,3.57,0.0,0.0,0.0
2635,unl,garbed,,,,,,
2636,lcnl,garbs,,,,,,
2637,unl,garde,,,,,,
2638,unl,garth,,,,,,
2639,3k,gas,7.0,5.32,1.97,49.0,84.0,92.0
2640,3k,gash,1.0,7.95,2.99,0.0,0.0,1.0
2641,unl,gashed,,,,,,
2642,3k,gasp,1.0,8.05,2.12,1.0,4.0,5.0
2643,lcnl,gasped,8.0,,,13.0,21.0,23.0
2644,lcnl,gasps,,,,,,
2645,unl,gassed,,,,,,
2646,lcnl,gat,,13.3,4.14,,,
2647,3k,gate,18.0,5.32,2.29,77.0,67.0,61.0
2648,lcnl,gates,,,,8.0,9.0,9.0
2649,3k,gauche,,15.5,2.54,,,
2650,lcnl,gaud,,13.17,2.56,,,
2651,3k,gauge,,10.83,2.46,0.0,1.0,0.0
2652,unl,gauged,,,,,,
2653,unl,gaul,,,,0.0,0.0,0.0
2654,unl,gauls,,,,,,
2655,3k,gaunt,,11.81,3.58,0.0,1.0,2.0
2656,unl,gauss,,13.27,4.41,,,
2657,3k,gauze,,9.32,2.77,,,
2658,3k,gave,101.0,,,435.0,400.0,346.0
2659,lcnl,gawk,,10.84,3.48,,,
2660,unl,gawked,,,,,,
2661,3k,gay,14.0,9.32,2.31,0.0,2.0,4.0
2662,unl,gaye,,,,,,
2663,unl,gayle,,,,,,
2664,unl,gays,,,,,,
2665,3k,gaze,2.0,9.0,3.2,0.0,2.0,8.0
2666,lcnl,gazed,6.0,,,0.0,9.0,16.0
2667,3k,gear,,7.61,2.52,3.0,11.0,12.0
2668,unl,geared,,,,1.0,0.0,0.0
2669,lcnl,gears,,,,3.0,1.0,1.0
2670,3k,gee,3.0,,,7.0,12.0,9.0
2671,unl,geed,,,,,,
2672,unl,gees,,,,,,
2673,3k,geese,10.0,,,13.0,16.0,11.0
2674,unl,geez,,,,,,
2675,3k,gel,,7.21,3.26,,,
2676,lcnl,geld,,13.15,3.91,,,
2677,unl,gelled,,,,,,
2678,lcnl,gels,,,,,,
2679,3k,gem,,7.68,2.81,0.0,0.0,0.0
2680,lcnl,gems,,,,0.0,0.0,1.0
2681,lcnl,gen,,13.18,4.14,,,
2682,3k,gene,,11.7527,3.56,12.0,1.0,3.0
2683,lcnl,genes,,,,0.0,0.0,0.0
2684,lcnl,gent,,11.8,3.36,,,
2685,lcnl,gents,,9.423250999999999,2.78,,,
2686,unl,george,137.0,,,148.0,188.0,173.0
2687,unl,gere,,,,,,
2688,lcnl,germ,,5.95,2.46,1.0,0.0,0.0
2689,3k,germs,,5.287329,1.91,0.0,5.0,6.0
2690,3k,get,331.0,3.17,1.29,3482.0,2259.0,1973.0
2691,lcnl,gets,23.0,,,206.0,183.0,145.0
2692,lcnl,ghast,,,,,,
2693,lcnl,ghasts,,,,,,
2694,lcnl,ghat,,15.0,3.46,,,
2695,lcnl,ghats,,,,,,
2696,lcnl,ghee,,16.5,2.59,,,
2697,lcnl,ghees,,,,,,
2698,unl,ghent,,,,,,
2699,3k,ghost,6.0,5.06,2.01,67.0,51.0,44.0
2700,lcnl,ghosts,1.0,,,7.0,14.0,13.0
2701,3k,ghoul,,9.59,4.21,,,
2702,lcnl,ghouls,,,,,,
2703,unl,gibbs,,,,,,
2704,3k,gibe,,13.33,2.83,,,
2705,lcnl,gibes,,,,,,
2706,unl,gie,,,,,,
2707,unl,gif,,,,,,
2708,3k,gift,9.0,5.05,1.87,44.0,28.0,30.0
2709,lcnl,gifts,2.0,,,10.0,8.0,11.0
2710,3k,gig,,10.56,4.55,,,
2711,unl,gigged,,,,,,
2712,lcnl,gigs,,,,,,
2713,unl,gil,,,,,,
2714,lcnl,gild,,12.42,3.66,,,
2715,lcnl,gilds,,,,,,
2716,unl,giles,1.0,,,0.0,0.0,2.0
2717,3k,gill,,7.393987000000001,2.33,,,
2718,lcnl,gills,1.0,,,0.0,4.0,5.0
2719,3k,gilt,,11.56,2.85,0.0,0.0,0.0
2720,3k,gin,,12.06,3.46,0.0,0.0,1.0
2721,unl,ginn,,,,,,
2722,lcnl,gins,,,,,,
2723,3k,gird,,12.83,4.13,,,
2724,lcnl,girds,,,,,,
2725,3k,girl,80.0,4.0,1.89,643.0,401.0,356.0
2726,lcnl,girls,33.0,,,378.0,193.0,180.0
2727,lcnl,girt,,,,,,
2728,3k,girth,,10.94,3.53,,,
2729,lcnl,girths,,,,,,
2730,3k,gist,,11.3,3.51,,,
2731,lcnl,gists,,,,,,
2732,3k,git,,,,1.0,5.0,6.0
2733,3k,give,103.0,4.28,1.93,570.0,523.0,477.0
2734,lcnl,gives,18.0,,,50.0,61.0,74.0
2735,3k,glad,22.0,5.79,2.18,196.0,151.0,124.0
2736,lcnl,glade,,10.71,3.55,,,
2737,lcnl,glades,,,,,,
2738,3k,glance,5.0,9.22,2.76,0.0,9.0,16.0
2739,lcnl,glanced,3.0,,,4.0,24.0,39.0
2740,3k,gland,,10.61,2.91,0.0,0.0,0.0
2741,lcnl,glands,,,,0.0,0.0,0.0
2742,3k,glare,1.0,9.33,3.14,0.0,3.0,4.0
2743,unl,glared,1.0,,,0.0,6.0,10.0
2744,unl,glares,,,,,,
2745,3k,glass,19.0,4.47,1.65,97.0,111.0,115.0
2746,unl,glassed,,,,,,
2747,3k,glaze,,8.42,3.17,0.0,0.0,0.0
2748,unl,glazed,1.0,7.19,2.23,0.0,1.0,1.0
2749,3k,gleam,,11.62,3.43,3.0,1.0,1.0
2750,unl,gleamed,2.0,,,1.0,2.0,4.0
2751,unl,gleams,,,,,,
2752,3k,glean,,12.43,4.67,,,
2753,lcnl,gleaned,,,,,,
2754,lcnl,gleans,,,,,,
2755,3k,glee,,9.28,4.14,3.0,2.0,0.0
2756,3k,glen,,10.687,3.09,12.0,2.0,4.0
2757,unl,glenn,,,,0.0,1.0,4.0
2758,lcnl,glens,,,,,,
2759,3k,glib,,13.4,3.72,,,
2760,3k,glide,,7.72,2.74,8.0,5.0,5.0
2761,lcnl,glides,1.0,,,,,
2762,3k,glimpse,,9.24,2.05,0.0,3.0,6.0
2763,unl,glimpsed,,,,0.0,0.0,0.0
2764,3k,glint,,12.46,2.47,0.0,1.0,1.0
2765,unl,glints,,,,,,
2766,3k,glitch,,11.86,4.04,,,
2767,3k,gloat,,11.16,2.89,,,
2768,lcnl,gloats,,,,,,
2769,lcnl,glob,,7.41,3.36,,,
2770,3k,globe,1.0,6.5,2.6,21.0,22.0,19.0
2771,lcnl,globes,,,,0.0,0.0,3.0
2772,lcnl,globs,1.0,,,,,
2773,3k,gloom,,9.0,1.69,0.0,1.0,2.0
2774,lcnl,glooms,,,,,,
2775,3k,gloss,,9.9,2.9,0.0,0.0,0.0
2776,unl,glossed,,,,,,
2777,3k,glove,4.0,4.3,1.63,6.0,14.0,7.0
2778,unl,gloved,,6.94,2.46,,,
2779,lcnl,gloves,7.0,,,7.0,8.0,16.0
2780,3k,glow,2.0,6.28,1.87,0.0,12.0,17.0
2781,unl,glowed,1.0,,,1.0,6.0,7.0
2782,unl,glows,1.0,,,0.0,0.0,1.0
2783,unl,gluck,,,,,,
2784,3k,glue,2.0,4.67,1.08,13.0,6.0,9.0
2785,lcnl,glued,2.0,,,3.0,3.0,2.0
2786,lcnl,glues,,,,,,
2787,3k,glum,2.0,10.15,3.17,,,
2788,lcnl,glut,,12.87,2.72,,,
2789,lcnl,gluts,,,,,,
2790,unl,glyn,,,,,,
2791,unl,glynn,,,,,,
2792,unl,glyph,,12.69,3.01,,,
2793,unl,glyphs,,,,,,
2794,lcnl,gnarl,,11.35,2.89,,,
2795,unl,gnarled,,11.0,2.33,0.0,0.0,1.0
2796,lcnl,gnash,,10.84,3.2,,,
2797,lcnl,gnashed,2.0,,,,,
2798,lcnl,gnat,1.0,10.1,4.45,,,
2799,lcnl,gnats,,,,,,
2800,3k,gnaw,,10.37,4.1,,,
2801,lcnl,gnawed,1.0,,,,,
2802,lcnl,gnaws,,,,,,
2803,unl,gneiss,,,,,,
2804,3k,gnome,,8.94,3.08,,,
2805,lcnl,gnomes,1.0,,,,,
2806,lcnl,gnu,1.0,11.27,3.66,,,
2807,lcnl,gnus,,,,,,
2808,3k,go,547.0,3.37,1.46,3313.0,2054.0,1710.0
2809,3k,goad,,13.14,4.82,,,
2810,lcnl,goads,,,,,,
2811,3k,goal,1.0,6.89,2.14,10.0,6.0,13.0
2812,lcnl,goals,,,,0.0,1.0,2.0
2813,3k,goat,24.0,5.21,2.07,70.0,52.0,33.0
2814,lcnl,goats,3.0,,,22.0,26.0,16.0
2815,3k,gob,,11.837956,4.5,,,
2816,lcnl,gobs,1.0,,,,,
2817,3k,god,25.0,4.346085,2.38,27.0,47.0,58.0
2818,lcnl,gods,,,,0.0,18.0,20.0
2819,3k,goes,80.0,,,209.0,182.0,151.0
2820,unl,goff,,,,,,
2821,3k,gold,38.0,7.1,2.13,140.0,155.0,150.0
2822,lcnl,golds,,,,,,
2823,3k,golf,2.0,7.16,2.61,21.0,21.0,11.0
2824,lcnl,golfs,,,,,,
2825,3k,gone,69.0,,,312.0,320.0,329.0
2826,3k,gong,,9.6213,2.93,5.0,1.0,0.0
2827,lcnl,gongs,,,,,,
2828,lcnl,goo,18.0,5.53,2.37,,,
2829,3k,good,366.0,3.55,1.61,1989.0,1342.0,1322.0
2830,unl,goode,,,,,,
2831,unl,goodes,,,,,,
2832,lcnl,goods,1.0,7.436615000000001,2.99,5.0,12.0,31.0
2833,lcnl,goof,,5.72,2.8,,,
2834,unl,goofed,,,,,,
2835,unl,goofs,,,,,,
2836,3k,goon,,10.33,3.46,,,
2837,lcnl,goons,,,,,,
2838,3k,goose,8.0,5.15,2.21,45.0,30.0,19.0
2839,3k,gore,11.0,10.239406,4.02,,,
2840,unl,gored,,,,,,
2841,lcnl,gores,,,,,,
2842,3k,gorge,,9.17,2.92,0.0,0.0,2.0
2843,unl,gorged,,,,,,
2844,lcnl,gorse,2.0,12.88,4.12,,,
2845,3k,gosh,,6.807852000000001,2.13,5.0,4.0,5.0
2846,3k,got,256.0,,,1854.0,1371.0,1180.0
2847,unl,goth,,,,,,
2848,unl,goths,,,,,,
2849,3k,gouge,,10.16,2.48,,,
2850,lcnl,gouged,,,,,,
2851,lcnl,gouges,,,,,,
2852,unl,gough,,,,,,
2853,unl,gould,,,,0.0,1.0,0.0
2854,3k,gourd,4.0,10.65,2.98,0.0,1.0,4.0
2855,lcnl,gourds,,,,,,
2856,3k,gout,,13.65,4.51,,,
2857,lcnl,gouts,,,,,,
2858,3k,gown,19.0,6.16,2.34,3.0,0.0,3.0
2859,lcnl,gowns,1.0,,,0.0,1.0,1.0
2860,3k,grab,9.0,5.37,2.31,11.0,18.0,20.0
2861,lcnl,grabbed,11.0,,,99.0,93.0,59.0
2862,lcnl,grabs,,,,,,
2863,3k,grace,19.0,7.2874170000000005,2.87,1.0,7.0,15.0
2864,unl,graced,,,,,,
2865,3k,grad,,10.94,3.11,,,
2866,3k,grade,5.0,5.72,1.36,48.0,41.0,36.0
2867,lcnl,grades,,,,3.0,5.0,7.0
2868,lcnl,grads,,,,,,
2869,unl,graf,,,,,,
2870,3k,graft,,13.8,3.34,,,
2871,lcnl,grafts,,,,,,
2872,3k,grail,,12.06,4.84,,,
2873,lcnl,grails,,,,,,
2874,3k,grain,4.0,7.44,2.41,12.0,28.0,31.0
2875,unl,grained,,,,,,
2876,lcnl,grains,,,,2.0,5.0,10.0
2877,3k,gram,,9.41,2.52,19.0,12.0,7.0
2878,unl,gramm,,,,,,
2879,lcnl,grams,,,,0.0,0.0,0.0
2880,lcnl,gran,3.0,,,21.0,23.0,11.0
2881,3k,grand,7.0,6.68,2.31,17.0,15.0,25.0
2882,unl,grande,,,,0.0,0.0,0.0
2883,unl,grandes,,,,,,
2884,lcnl,grange,,,,,,
2885,3k,grant,1.0,12.008468,5.13,10.0,3.0,5.0
2886,lcnl,grants,,,,0.0,0.0,0.0
2887,3k,grape,,3.94,1.55,1.0,4.0,3.0
2888,lcnl,grapes,8.0,,,12.0,11.0,8.0
2889,3k,graph,,8.16,1.68,3.0,6.0,8.0
2890,unl,graphed,,,,,,
2891,lcnl,graphs,,,,0.0,0.0,3.0
2892,unl,gras,,,,,,
2893,3k,grasp,1.0,8.2,2.12,1.0,2.0,6.0
2894,lcnl,grasped,2.0,,,0.0,2.0,3.0
2895,lcnl,grasps,,,,,,
2896,3k,grass,66.0,3.94,1.55,232.0,186.0,175.0
2897,unl,grassed,,,,,,
2898,3k,grate,,8.9,3.63,0.0,0.0,0.0
2899,lcnl,grates,,,,,,
2900,3k,grave,3.0,7.06,2.9,0.0,4.0,7.0
2901,lcnl,graves,,,,0.0,0.0,1.0
2902,3k,gray,26.0,5.74,2.6,106.0,116.0,105.0
2903,unl,grayed,,,,,,
2904,3k,grays,,,,,,
2905,unl,graz,,,,,,
2906,3k,graze,,8.9,3.81,0.0,2.0,4.0
2907,lcnl,grazed,,,,0.0,1.0,1.0
2908,3k,grease,2.0,7.33,2.09,0.0,5.0,10.0
2909,lcnl,greased,,6.94,2.01,0.0,0.0,2.0
2910,3k,great,131.0,5.05,1.23,373.0,399.0,498.0
2911,lcnl,greats,,,,,,
2912,lcnl,greaves,,10.9,4.09,,,
2913,unl,grebe,,,,,,
2914,unl,greece,,,,0.0,2.0,8.0
2915,3k,greed,1.0,7.63,2.27,0.0,0.0,0.0
2916,lcnl,greeds,,,,,,
2917,unl,greek,,,,0.0,3.0,16.0
2918,unl,greeks,,,,0.0,3.0,7.0
2919,3k,green,141.0,3.79,1.32,523.0,276.0,236.0
2920,unl,greene,,,,1.0,2.0,1.0
2921,unl,greened,,,,,,
2922,unl,greenes,,,,,,
2923,unl,greens,1.0,6.903765000000001,3.69,2.0,3.0,3.0
2924,unl,greer,,,,,,
2925,3k,greet,2.0,6.47,2.84,1.0,7.0,6.0
2926,lcnl,greets,1.0,,,,,
2927,unl,greg,,,,45.0,20.0,9.0
2928,unl,gregg,,,,,,
2929,3k,grew,77.0,,,133.0,180.0,189.0
2930,3k,grey,3.0,,,2.0,4.0,9.0
2931,unl,greys,,,,,,
2932,3k,grid,,11.63,3.99,0.0,3.0,5.0
2933,lcnl,grids,,,,,,
2934,3k,grief,,8.39,2.62,0.0,1.0,8.0
2935,lcnl,griefs,,,,,,
2936,lcnl,grieve,,10.0,2.25,,,
2937,lcnl,grieved,,,,0.0,0.0,1.0
2938,lcnl,grieves,1.0,,,,,
2939,unl,grig,,,,,,
2940,unl,griggs,,,,,,
2941,3k,grill,,6.53,2.57,,,
2942,3k,grille,,,,,,
2943,unl,grilled,,7.26,2.47,,,
2944,lcnl,grilles,,,,,,
2945,lcnl,grills,,,,,,
2946,3k,grim,2.0,9.16,2.59,2.0,4.0,3.0
2947,3k,grime,,8.72,3.53,,,
2948,lcnl,grimed,,,,,,
2949,lcnl,grimes,2.0,,,,,
2950,unl,grimm,,,,,,
2951,3k,grin,5.0,5.84,2.01,6.0,19.0,18.0
2952,unl,grinch,,,,,,
2953,3k,grind,4.0,8.37,2.95,4.0,3.0,3.0
2954,lcnl,grinds,,,,,,
2955,lcnl,grinned,,,,15.0,42.0,38.0
2956,lcnl,grins,1.0,,,,,
2957,3k,grip,,6.7,2.0,3.0,7.0,11.0
2958,3k,gripe,,10.44,2.53,,,
2959,unl,griped,,,,,,
2960,lcnl,gripes,1.0,,,,,
2961,unl,grippe,,,,,,
2962,unl,gripped,1.0,,,3.0,3.0,7.0
2963,lcnl,grips,,,,0.0,0.0,0.0
2964,3k,grist,,12.36,3.75,,,
2965,lcnl,grists,,,,,,
2966,3k,grit,,9.71,3.48,,,
2967,lcnl,grits,1.0,8.95,4.1,,,
2968,3k,groan,2.0,8.7,2.7,0.0,3.0,3.0
2969,lcnl,groaned,5.0,,,9.0,15.0,15.0
2970,lcnl,groans,2.0,,,0.0,2.0,4.0
2971,3k,groat,4.0,13.5,0.58,,,
2972,lcnl,groats,,,,,,
2973,lcnl,grog,,13.0,4.94,,,
2974,3k,groin,,9.22,1.77,,,
2975,unl,groined,,,,,,
2976,lcnl,groins,,,,,,
2977,3k,groom,,7.78,2.82,0.0,0.0,2.0
2978,unl,groomed,3.0,,,0.0,0.0,0.0
2979,lcnl,grooms,,,,,,
2980,3k,groove,,8.39,2.3,0.0,0.0,1.0
2981,unl,grooved,,,,,,
2982,lcnl,grooves,,,,0.0,0.0,0.0
2983,3k,grope,,11.95,2.41,,,
2984,lcnl,groped,,,,,,
2985,lcnl,gropes,,,,,,
2986,3k,gross,2.0,5.21,2.92,2.0,0.0,1.0
2987,unl,grossed,,,,,,
2988,lcnl,grot,,14.73,2.41,,,
2989,3k,grouch,,7.29,3.9,2.0,0.0,2.0
2990,3k,ground,52.0,4.89,2.3,325.0,317.0,335.0
2991,lcnl,grounds,2.0,,,0.0,6.0,8.0
2992,3k,group,,5.94,1.89,68.0,115.0,171.0
2993,unl,grouped,,,,0.0,1.0,2.0
2994,lcnl,groups,1.0,,,11.0,42.0,72.0
2995,3k,grouse,,13.0,3.56,0.0,0.0,0.0
2996,lcnl,grout,,12.36,4.17,,,
2997,3k,grove,,8.21,2.12,0.0,6.0,9.0
2998,lcnl,groves,,,,0.0,0.0,1.0
2999,3k,grow,45.0,4.79,1.93,298.0,301.0,320.0
3000,3k,growl,7.0,5.79,1.87,2.0,6.0,5.0
3001,lcnl,growled,2.0,,,19.0,16.0,15.0
3002,lcnl,growls,1.0,,,,,
3003,3k,grown,17.0,,,14.0,56.0,80.0
3004,lcnl,grows,16.0,,,46.0,44.0,51.0
3005,3k,growth,,6.7,2.58,0.0,4.0,14.0
3006,lcnl,growths,,,,0.0,0.0,0.0
3007,cdi,grrr,,,,,,
3008,3k,grub,,8.95,2.37,,,
3009,unl,grubb,,,,,,
3010,unl,grubbed,,,,,,
3011,lcnl,grubs,,,,2.0,1.0,1.0
3012,3k,grudge,,10.42,3.61,,,
3013,unl,grudged,,,,,,
3014,3k,gruff,,8.94,3.54,1.0,4.0,3.0
3015,unl,grump,1.0,8.39,3.71,,,
3016,unl,grumped,,,,,,
3017,3k,grunt,,8.79,3.1,4.0,0.0,1.0
3018,lcnl,grunts,1.0,,,,,
3019,unl,guam,,,,0.0,0.0,0.0
3020,3k,guard,8.0,6.25,2.07,29.0,48.0,31.0
3021,lcnl,guards,1.0,,,12.0,10.0,16.0
3022,3k,guess,39.0,5.44,1.46,210.0,225.0,155.0
3023,lcnl,guessed,2.0,,,4.0,18.0,17.0
3024,3k,guest,5.0,6.21,3.17,0.0,9.0,11.0
3025,lcnl,guests,15.0,,,0.0,12.0,18.0
3026,3k,guide,3.0,7.11,1.71,3.0,22.0,21.0
3027,lcnl,guides,,,,1.0,2.0,2.0
3028,3k,guild,,12.94,2.95,0.0,0.0,0.0
3029,lcnl,guilds,,,,0.0,0.0,0.0
3030,3k,guile,,13.25,2.25,,,
3031,lcnl,guiles,,,,,,
3032,3k,guilt,,7.05,2.57,1.0,2.0,1.0
3033,lcnl,guilts,,,,,,
3034,3k,guise,,13.12,3.4,,,
3035,lcnl,gulch,,,,,,
3036,3k,gulf,,9.365532,3.03,0.0,2.0,4.0
3037,lcnl,gulfs,,,,,,
3038,3k,gull,,8.65,3.83,15.0,6.0,6.0
3039,unl,gulled,,,,,,
3040,unl,gulls,1.0,,,9.0,6.0,4.0
3041,3k,gulp,3.0,7.29,3.39,1.0,1.0,4.0
3042,unl,gulped,5.0,,,3.0,4.0,5.0
3043,lcnl,gulps,1.0,,,,,
3044,3k,gum,6.0,4.89,1.13,15.0,18.0,19.0
3045,unl,gummed,1.0,,,,,
3046,unl,gump,3.0,,,,,
3047,lcnl,gums,2.0,,,3.0,3.0,2.0
3048,3k,gun,7.0,5.58,2.52,83.0,68.0,64.0
3049,3k,gunk,,8.11,5.21,,,
3050,lcnl,gunks,,,,,,
3051,unl,gunned,,,,,,
3052,lcnl,guns,2.0,,,7.0,29.0,21.0
3053,unl,gus,2.0,,,106.0,17.0,12.0
3054,3k,gush,,10.0,2.75,,,
3055,lcnl,gushed,,,,,,
3056,3k,gust,2.0,8.12,2.57,0.0,0.0,2.0
3057,unl,gusts,2.0,,,0.0,0.0,1.0
3058,3k,gut,,7.17,3.0,0.0,0.0,0.0
3059,lcnl,guts,,6.957050000000001,2.31,1.0,1.0,2.0
3060,3k,guy,10.0,4.11,1.91,25.0,51.0,38.0
3061,lcnl,guys,3.0,,,15.0,47.0,33.0
3062,unl,gwen,,,,1.0,33.0,14.0
3063,unl,gwyn,,,,,,
3064,unl,gwynne,,,,,,
3065,3k,gym,,6.0,2.33,19.0,9.0,13.0
3066,lcnl,gyms,,,,,,
3067,3k,gyp,,9.25,3.41,,,
3068,unl,gyre,,15.12,3.98,,,
3069,unl,gyres,,,,,,
3070,unl,ha,10.0,,,42.0,30.0,16.0
3071,unl,haar,,,,,,
3072,3k,hack,4.0,11.16,4.72,,,
3073,lcnl,hacked,,,,0.0,0.0,0.0
3074,lcnl,hacks,1.0,,,,,
3075,3k,had,689.0,,,3649.0,4388.0,5625.0
3076,unl,hadst,,,,,,
3077,lcnl,haft,,,,,,
3078,lcnl,hafts,,,,,,
3079,3k,hag,,10.0,3.65,,,
3080,lcnl,hags,,,,,,
3081,unl,hague,,,,,,
3082,unl,hah,1.0,,,,,
3083,unl,hahn,,,,,,
3084,unl,hai,1.0,,,0.0,1.0,3.0
3085,unl,haig,,,,,,
3086,3k,hail,,7.9,2.02,2.0,3.0,5.0
3087,lcnl,hailed,,,,0.0,1.0,1.0
3088,lcnl,hails,,,,,,
3089,unl,haines,,,,,,
3090,3k,hair,68.0,3.17,1.76,214.0,246.0,228.0
3091,unl,haired,4.0,9.93,3.97,,,
3092,lcnl,hairs,2.0,,,4.0,10.0,10.0
3093,unl,hal,,,,36.0,2.0,4.0
3094,3k,hale,,10.90014,3.69,4.0,1.0,0.0
3095,unl,haled,,,,,,
3096,3k,half,25.0,5.454413000000001,1.77,77.0,188.0,251.0
3097,3k,hall,43.0,5.35,2.16,127.0,139.0,108.0
3098,lcnl,halls,1.0,,,0.0,4.0,5.0
3099,3k,halt,,8.11,2.88,2.0,4.0,5.0
3100,lcnl,halts,,,,,,
3101,lcnl,halve,,7.53,2.7,,,
3102,lcnl,halved,,,,,,
3103,lcnl,halves,,,,0.0,0.0,1.0
3104,3k,ham,13.0,4.1,1.48,47.0,14.0,9.0
3105,lcnl,hams,1.0,,,0.0,0.0,1.0
3106,unl,han,,,,,,
3107,3k,hand,65.0,2.74,1.24,434.0,501.0,519.0
3108,lcnl,hands,46.0,,,324.0,332.0,380.0
3109,3k,hang,17.0,6.68,2.21,39.0,66.0,49.0
3110,unl,hanged,1.0,,,0.0,0.0,1.0
3111,lcnl,hangs,,,,1.0,2.0,6.0
3112,3k,hank,,10.527144999999999,6.04,43.0,24.0,20.0
3113,lcnl,hanks,,,,,,
3114,unl,hans,,,,0.0,8.0,17.0
3115,unl,hants,,,,,,
3116,lcnl,hap,,,,,,
3117,3k,hard,76.0,4.39,2.15,573.0,581.0,543.0
3118,3k,hare,31.0,6.78,2.05,13.0,4.0,5.0
3119,lcnl,hares,,,,0.0,0.0,1.0
3120,3k,hark,5.0,10.47,4.96,,,
3121,lcnl,harked,,,,,,
3122,lcnl,harks,,,,,,
3123,3k,harm,13.0,5.0,1.41,17.0,28.0,30.0
3124,unl,harmed,,,,1.0,0.0,2.0
3125,lcnl,harms,1.0,,,,,
3126,3k,harp,1.0,7.55,3.59,0.0,3.0,5.0
3127,lcnl,harps,1.0,,,,,
3128,3k,harsh,,10.38,3.17,0.0,3.0,6.0
3129,3k,hart,2.0,9.6213,4.04,10.0,0.0,0.0
3130,lcnl,harts,,,,,,
3131,3k,has,186.0,,,1090.0,940.0,1129.0
